facility_id,canonical_name,lbl,lbl_full,aliases,parent_system,project_family,project_name,project_division,project_unit,project_subunit,project_path,ownership_class,owner_agency,operator_agency,facility_group,facility_type,network_role,display_rank,display_rank_source,display_rank_reason,status,length_mi,segment_count,geometry_confidence,decision_ids,facility_crosses_blm,facility_length_on_blm_mi,facility_min_blm_distance_mi,facility_blm_field_offices
CVY_5228ABB7,2054 Drain,2054 Drain,2054 Drain,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,2.042381927423034,5,medium,UNREVIEWED,FALSE,0,18.499608797936922,
CVY_5265DDD5,Markwell Canal,Markwell Canal,Markwell Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.976878843494567,1,medium,UNREVIEWED,FALSE,0,0.4292844575546119,
CVY_5286FA68,Unnamed conveyance — Major Conveyance row 684,Unnamed conveyance — Major Conveyance row 684,Unnamed conveyance — Major Conveyance row 684,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.1821734051604706,1,low,UNREVIEWED,FALSE,0,2.313909811534867,
CVY_52870B8D,Camino Tunnel,Camino Tunnel,Camino Tunnel,,,CVP,Central Valley Project,American River Division,Sly Park Unit,Camino Conduit,American River Division > Sly Park Unit > Camino Conduit,Federal,SMUD,,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,5.292878398807651,2,medium,UNREVIEWED,FALSE,0,3.4911008657622773,
CVY_5289D764,DELTA CROSS CHANNEL,DELTA CROSS CHANNEL,DELTA CROSS CHANNEL,,,CVP,Central Valley Project,Delta Division,,,Delta Division,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.6961582477137735,1,medium,UNREVIEWED,FALSE,0,3.0861510846037508,
CVY_52BD9D6B,Almaden Valley Pipeline,Almaden Valley Pipeline,Almaden Valley Pipeline,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,8.36153759455485,1,medium,UNREVIEWED,FALSE,0,8.872123374975816,
CVY_52C545BF,Cross Valley Canal,Cross Valley Canal,Cross Valley Canal,,,Local/regional public,Local; Kern County Water Agency,,,,,Local/regional public,,Kern County Water Agency; Local,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,24.107564538118,2,medium,UNREVIEWED,FALSE,0,2.1404491643619794,
CVY_52F8F200,Main Drainage Canal,Main Drainage Canal,Main Drainage Canal,Main Drainage Levee Canal,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,7.736027027944859,3,medium,UNREVIEWED; 26,FALSE,0,13.410343199144688,
CVY_52F936A9,Lower Farmington Canal,Lower Farmington Canal,Lower Farmington Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,9.723929335171167,1,medium,UNREVIEWED,FALSE,0,12.01416512395015,
CVY_52FA9416,Main Canal,Main Canal,Main Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,3.507544470158033,1,medium,UNREVIEWED,FALSE,0,0.31660003778429974,
CVY_53277ED6,Old Rim Ditch,Old Rim Ditch,Old Rim Ditch,,,Local/regional public,Kern Delta Water District,,,,,Local/regional public,,Kern Delta Water District,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,4.661732192931444,3,medium,UNREVIEWED,FALSE,0,1.7074100660083904,
CVY_537BD83A,Ragsdale Random,Ragsdale Random,Ragsdale Random,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.0812061989535289,4,medium,UNREVIEWED,FALSE,0,1.040287601512126,
CVY_53A4CB56,Main Canal,Main Canal,Main Canal,,,Local/regional public,Central California Irrigation District,,,,,Local/regional public,,Central California Irrigation District,Open conveyance,Canal,Mainline,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,70.68954820840257,1,medium,UNREVIEWED,FALSE,0,1.410269555058136,
CVY_53A4CD01,Bowman Feeder,Bowman Feeder,Bowman Feeder,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.8732092003118899,2,medium,UNREVIEWED,FALSE,0,0.8127395993048764,
CVY_53C96E75,North Canal,North Canal,North Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.110344662264491,1,medium,UNREVIEWED,FALSE,0,0.7257938346360538,
CVY_53EB0ABB,Judge Francis Carr Powerplant Penstocks,Clear Creek Power Conduit,Judge Francis Carr Powerplant Penstocks,Clear Creek Power Conduit; Clear Creek conveyance system,Central Valley Project – Trinity River Division,CVP,Central Valley Project,Trinity River Division,Clear Creek conveyance and power system,,Trinity River Division > Clear Creek conveyance and power system,Federal,,US Bureau of Reclamation,Power conveyance,Penstock,Power delivery,local_supporting,automatic,Automatic standard/local rank.,unknown,0.3520993050886638,1,high,16,FALSE,0,2.3396312566592163,
CVY_53FA06CE,ROBLES-CASITAS CANAL,ROBLES-CASITAS CANAL,ROBLES-CASITAS CANAL,,,Other Reclamation,Ventura River Project,,Robles-Casitas conveyance,,Robles-Casitas conveyance,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.399746027339875,2,medium,UNREVIEWED,FALSE,0,4.137679849465386,
CVY_541BF7F4,Br North,Br North,Br North,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.25359687626683547,1,medium,UNREVIEWED,FALSE,0,16.45592653147108,
CVY_54365085,Pleasant Grove Canal,Pleasant Grove Canal,Pleasant Grove Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,Other,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,6.515894542124261,2,medium,UNREVIEWED,FALSE,0,13.804077541006622,
CVY_5440957E,Coastal Branch Aqueduct,Coastal Branch,Coastal Branch Aqueduct,Coastal Branch,California Aqueduct / State Water Project,SWP,State Water Project,California Aqueduct,Coastal Branch,,California Aqueduct > Coastal Branch,California state,,State Water Project; State,Closed conveyance; Open conveyance,Pipeline; Aqueduct,Branch,statewide_major,reviewed_override,Major State Water Project branch serving the Central Coast.,unknown,126.89565798406635,7,high,A75,FALSE,0,0.0751669562734967,
CVY_548060EB,Airport Fence,Airport Fence,Airport Fence,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.48477938298689915,1,medium,UNREVIEWED,FALSE,0,20.675691685045365,
CVY_550F000B,SOUTH FORK COLLECTION CANAL,SOUTH FORK COLLECTION CANAL,SOUTH FORK COLLECTION CANAL,,,Other Reclamation,Rogue River Basin Project,,Talent Division,,Talent Division,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,10.220633464370234,3,medium,UNREVIEWED,FALSE,0,17.807998299702962,
CVY_5541C883,Spenceville Canal,Spenceville Canal,Spenceville Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,3.303441632823933,1,medium,UNREVIEWED,FALSE,0,0.4272085609868212,
CVY_555C5B57,New Colgate Tunnel,New Colgate Tunnel,New Colgate Tunnel,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,5.246064825009852,1,medium,UNREVIEWED,FALSE,0,0.3596170419284847,
CVY_559EDE52,Thermalito Power Canal,Thermalito Power Canal,Thermalito Power Canal,Oroville (source project label),State Water Project – Oroville-Thermalito Complex,SWP,State Water Project,Oroville Division,Oroville-Thermalito Complex,,Oroville Division > Oroville-Thermalito Complex,California state,,State Water Project,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,5.595898310489389,3,medium,9,FALSE,0,1.1125621800912602,
CVY_55C97194,North Canal,North Canal,North Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.6651184822342175,1,medium,UNREVIEWED,FALSE,0,1.9950369319460746,
CVY_5600C33F,Volta (San Luis) Wasteway,Volta Wasteway,Volta (San Luis) Wasteway,Volta Wasteway,Central Valley Project – San Luis Unit,CVP,Central Valley Project,West San Joaquin Division,San Luis Unit,,West San Joaquin Division > San Luis Unit,Federal,,Federal,Drainage,Wasteway,Drainage,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,12.118307923537749,1,high,11,FALSE,0,13.014866372333833,
CVY_560954EC,Charro Valley Pipeline,Charro Valley Pipeline,Charro Valley Pipeline,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Closed conveyance,Pipeline,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,13.169164875050376,1,medium,UNREVIEWED,FALSE,0,1.721249902705518,
CVY_56FA9A5E,Main Canal,Main Canal,Main Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,4.947263776878423,1,medium,UNREVIEWED,FALSE,0,1.1422304640778704,
CVY_56FA9A5F,Main Canal,Main Canal,Main Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,4.823906969871898,1,medium,UNREVIEWED,FALSE,0,3.7531880883183373,
CVY_572DF6A1,Turlock Main Canal,Turlock Main Canal,Turlock Main Canal,Main Canal,Turlock Irrigation District conveyance system; Turlock Irrigation District system,Local/regional public,Turlock Irrigation District system; Turlock Irrigation District conveyance system,,,,,Local/regional public,,Turlock Irrigation District,Open conveyance,Canal,Mainline,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,43.185203530063696,5,medium,A80; 25; UNREVIEWED,FALSE,0,0.5573335280270789,
CVY_5791AFFD,Tarr Ditch,Tarr Ditch,Tarr Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,8.28500603731945,1,medium,UNREVIEWED,TRUE,0.11586358252309809,0,
CVY_579C31AB,Kern River Flood Canal,Kern River Flood Canal,Kern River Flood Canal,West Side Canal (source name not accepted for this reach),Kern-area flood and conveyance system,Local/regional public,Kern-area flood and conveyance system,,,,,Local/regional public,,Buena Vista Water Storage District,Flood conveyance,Flood canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,41.30058918336859,4,medium,UNREVIEWED; 33,FALSE,0,0.9438065736186148,
CVY_57B8EFBC,Jaybird Tunnel,Jaybird Tunnel,Jaybird Tunnel,,,Unknown/unassigned,Unassigned,,,,,Unknown,SMUD,,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,4.3833404724529625,1,medium,UNREVIEWED,FALSE,0,6.86488179605217,
CVY_57CCE768,Perry Canal,Perry Canal,Perry Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.3650551967213833,7,medium,UNREVIEWED,FALSE,0,3.717178776282199,
CVY_57DDEBBE,West Drainage Canal,West Drainage Canal,West Drainage Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,8.850235772526808,8,medium,UNREVIEWED,FALSE,0,15.279183524986713,
CVY_586F6CF2,Parker Road,Parker Road,Parker Road,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.6062723864986342,2,medium,UNREVIEWED,FALSE,0,16.38360622460994,
CVY_587AA2E7,Kern River Canal,Kern River Canal,Kern River Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,9.975600980484662,1,medium,UNREVIEWED,FALSE,0,5.0845837072225795,
CVY_59BE77A0,KLAMATH WEST CANAL,KLAMATH WEST CANAL,KLAMATH WEST CANAL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,11.980597813838394,1,medium,UNREVIEWED,FALSE,0,1.6805153173367604,
CVY_59ED601C,Cole Canal,Cole Canal,Cole Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.662500575488694,1,medium,UNREVIEWED,FALSE,0,0.9910367670963882,
CVY_5A9D760E,Lake Valley Canal,Lake Valley Canal,Lake Valley Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PG&E,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.2389621570362266,1,medium,UNREVIEWED,FALSE,0,7.80118296079442,
CVY_5B0FD6D5,Radio Road,Radio Road,Radio Road,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.5168656662130857,1,medium,UNREVIEWED,FALSE,0,16.529711388342434,
CVY_5B21AB78,CLAYTON CANAL,CLAYTON CANAL,CLAYTON CANAL,,,Other Reclamation,Reclamation project (unit unassigned),,,,,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,3.3573295508270524,1,medium,UNREVIEWED,FALSE,0,3.848000547837232,
CVY_5B326C8A,Newman Wasteway,Newman Wasteway,Newman Wasteway,,,Local/regional public,US Bureau of Reclamation; Central California Irrigation District,,,,,Local/regional public,,US Bureau of Reclamation; Central California Irrigation District,Drainage,Wasteway,Drainage,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,16.407453070244426,2,medium,UNREVIEWED,FALSE,0,12.279506213113878,
CVY_5B5DC547,Bangor Canal,Bangor Canal,Bangor Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,15.095469679889009,1,medium,UNREVIEWED,FALSE,0,0.6607445398483537,
CVY_5B6BE911,KDD WEST CANAL,KDD WEST CANAL,KDD WEST CANAL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.776872837069283,1,medium,UNREVIEWED,FALSE,0,2.4633758347947943,
CVY_5BAD56FA,Hamilton Slough,Hamilton Slough,Hamilton Slough,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.174514441264289,2,medium,UNREVIEWED,FALSE,0,10.19625303229485,
CVY_5BBA1FCE,Bennett Main,Bennett Main,Bennett Main,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,1.484265000417838,4,medium,UNREVIEWED,FALSE,0,22.0988877969916,
CVY_5BBD6872,Delano-Earlimart Lateral,Delano-Earlimart Lateral,Delano-Earlimart Lateral,,,Local/regional public,Delano Earlimart Irrigation District,,,,,Local/regional public,,Delano Earlimart Irrigation District,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,7.97747890492912,1,medium,UNREVIEWED,FALSE,0,10.01932576742965,
CVY_5C1961C8,KLAMATH J CANAL,KLAMATH J CANAL,KLAMATH J CANAL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,44.32347817694409,3,medium,UNREVIEWED,FALSE,0,0.561856015258304,
CVY_5C2E8955,'B' Canal,'B' Canal,'B' Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,5.816362715184769,1,medium,UNREVIEWED,FALSE,0,0,
CVY_5C48721A,PACHECO CONDUIT,PACHECO CONDUIT,PACHECO CONDUIT,,,CVP,Central Valley Project,San Felipe Division,Pacheco conveyance,,San Felipe Division > Pacheco conveyance,Federal,,US Bureau of Reclamation,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,7.900132655038345,1,medium,UNREVIEWED,TRUE,0.022058764758468737,0,
CVY_5C6644B4,Unnamed conveyance — Major Conveyance row 1369,Unnamed conveyance — Major Conveyance row 1369,Unnamed conveyance — Major Conveyance row 1369,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.409414269525949,1,low,UNREVIEWED,FALSE,0,5.6285324111689,
CVY_5C664CD8,Kern River Intertie,Kern River Intertie,Kern River Intertie,,,Unknown/unassigned,Unassigned,,,,,Federal,,Federal,Closed conveyance,Intertie,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,0.11028171273892863,1,medium,UNREVIEWED,FALSE,0,0.7645159591577861,
CVY_5CDC2202,Clear Creek Tunnel,Clear Creek Tunnel,Clear Creek Tunnel,Clear Creek Power Conduit; Clear Creek conveyance system,Central Valley Project – Trinity River Division,CVP,Central Valley Project,Trinity River Division,Clear Creek conveyance and power system,,Trinity River Division > Clear Creek conveyance and power system,Federal,,US Bureau of Reclamation; Federal,Closed conveyance; Power conveyance,Tunnel; Penstock,Unknown; Power delivery,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,10.98624158480798,3,medium,UNREVIEWED; 16,TRUE,0.9954185035483399,0,
CVY_5D2F568C,Machado,Machado,Machado,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.13686338156397446,1,medium,UNREVIEWED,FALSE,0,15.792313570266325,
CVY_5DCDD2B1,East Branch Extension,East Branch Extension,East Branch Extension,East Branch California Aqueduct Extension,California Aqueduct / State Water Project,SWP,State Water Project,California Aqueduct,East Branch,,California Aqueduct > East Branch,California state,,State Water Project,Closed conveyance,Pipeline,Branch,statewide_major,reviewed_system_rule,California Aqueduct East/West Branch system rule: keep all mapped branch pieces at one statewide-major width.,unknown,43.28696565945022,34,medium,UNREVIEWED; A68,FALSE,0,0.025966441356155726,
