component_id,acec_id,source_globalid,source_globalid_normalized,source_objectid,source_name,source_name_normalized,source_feature_type,source_designation_code,source_status_code,source_agency_code,component_number,component_count_for_acec,component_gis_acres,component_calculated_acres,component_official_acres,component_blm_district,component_blm_field_office,component_local_managing_unit,component_local_managing_unit_url,component_office_evidence,component_office_evidence_url,component_office_method,component_office_confidence,component_governing_plan,component_governing_plan_url,component_governing_plan_page,component_land_status_scope,component_surface_management_scope,component_inholding_status,component_public_access_status,component_management_summary,component_source_modified_date,component_blm_modify_date,component_last_verified,component_notes,component_supplied_brim_row_number,component_supplied_brim_record_id,component_supplied_geometry_type,component_supplied_geometry_part_count,component_supplied_is_multipart,component_supplied_geometry_valid,component_supplied_geometry_validity_reason,component_supplied_shape_area_m2,component_supplied_shape_length_m,component_live_shape_area_m2,component_live_shape_length_m,component_geometry_metric_status,component_supplied_to_live_match_method,component_supplied_to_live_match_confidence,component_supplied_snapshot
blmca-f79ad1b4-7b1d-4483-80a8-1f4d2260134f,acec-2b35387302279d,{F79AD1B4-7B1D-4483-80A8-1F4D2260134F},f79ad1b4-7b1d-4483-80a8-1f4d2260134f,180,West Paradise,west paradise,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,1232.108269,1232.108268764973,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,176,brim-supplied-f79ad1b4-7b1d-4483-80a8-1f4d2260134f,MultiPolygon,3,True,True,Valid Geometry,4986165.260543676,17535.14914927791,4986165.26054368,17535.1491492779,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-318f2b91-74b6-4fdb-9ba3-ab1abc753cee,acec-1b6b11fb2fa3da,{318F2B91-74B6-4FDB-9BA3-AB1ABC753CEE},318f2b91-74b6-4fdb-9ba3-ab1abc753cee,181,Western Rand Mountains,western rand mountains,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,31897.508,31897.507999831505,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,177,brim-supplied-318f2b91-74b6-4fdb-9ba3-ab1abc753cee,Polygon,1,False,True,Valid Geometry,129084635.10767351,83169.06226960753,129084635.107673,83169.0622696075,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-a8bb640e-2f98-4899-b99b-1c04675c0f12,acec-6d85a6d54632e3,{A8BB640E-2F98-4899-B99B-1C04675C0F12},a8bb640e-2f98-4899-b99b-1c04675c0f12,182,Whipple Mountains,whipple mountains,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,3146.828593,3146.8285933774505,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by Plan 53",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,178,brim-supplied-a8bb640e-2f98-4899-b99b-1c04675c0f12,Polygon,1,False,True,Valid Geometry,12734763.503301494,17237.073559937708,12734763.5033015,17237.0735599377,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-eb7ea06e-10c8-4a36-98f2-dec9a8268d05,acec-5d4bd3eb92c832,{EB7EA06E-10C8-4A36-98F2-DEC9A8268D05},eb7ea06e-10c8-4a36-98f2-dec9a8268d05,183,White Mountain City,white mountain city,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,820.304929,820.304929020662,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,179,brim-supplied-eb7ea06e-10c8-4a36-98f2-dec9a8268d05,Polygon,1,False,True,Valid Geometry,3319656.2703336426,8222.118704112452,3319656.27033364,8222.11870411245,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-9e3443a2-2588-492e-aa56-29555f6697ad,acec-75b3171ed4c960,{9E3443A2-2588-492E-AA56-29555F6697AD},9e3443a2-2588-492e-aa56-29555f6697ad,184,White Mountains WSA,white mountains wsa,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,1664.789128,1664.7891277078625,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,180,brim-supplied-9e3443a2-2588-492e-aa56-29555f6697ad,MultiPolygon,2,True,True,Valid Geometry,6737162.573406258,22083.0656160967,6737162.57340626,22083.0656160967,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-a0cae823-dc4f-4785-93b0-987b078b0a78,acec-09fe4a5bcad4b5,{A0CAE823-DC4F-4785-93B0-987B078B0A78},a0cae823-dc4f-4785-93b0-987b078b0a78,185,Whitewater Canyon,whitewater canyon,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,16415.433728,16415.433727864907,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,181,brim-supplied-a0cae823-dc4f-4785-93b0-987b078b0a78,Polygon,1,False,True,Valid Geometry,66430903.40809167,45944.30143270996,66430903.4080917,45944.30143271,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-58943e65-6fe6-4604-b3f4-8231adf07d33,acec-0b0d388308cb98,{58943E65-6FE6-4604-B3F4-8231ADF07D33},58943e65-6fe6-4604-b3f4-8231adf07d33,222,Willis Ridge,willis ridge,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,3188.11104,3188.1110400031816,,Northern California District,Arcata Field Office,Arcata Field Office,https://www.blm.gov/office/arcata-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to protect identified relevant and important values and prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2024-12-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,218,brim-supplied-58943e65-6fe6-4604-b3f4-8231adf07d33,Polygon,1,False,True,Valid Geometry,12901827.637561219,31277.639205126892,12901827.6375612,31277.6392051269,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-08f7ba26-52ef-4b67-854e-3f208e1956f5,acec-460f0c52cecfed,{08F7BA26-52EF-4B67-854E-3F208E1956F5},08f7ba26-52ef-4b67-854e-3f208e1956f5,7,Willow Creek,willow creek,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,2143.345368,2143.3453683238654,,Northern California District,Eagle Lake Field Office,Eagle Lake Field Office,https://www.blm.gov/office/eagle-lake-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Eagle Lake,https://eplanning.blm.gov/eplanning-ui/project/69341/510,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to protect identified relevant and important values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,6,brim-supplied-08f7ba26-52ef-4b67-854e-3f208e1956f5,MultiPolygon,5,True,True,Valid Geometry,8673810.969222728,31115.90074435039,8673810.96922273,31115.9007443504,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-a157f7ca-0e12-4821-a8c6-fafcdd3e2e82,acec-de56c514e59197,{A157F7CA-0E12-4821-A8C6-FAFCDD3E2E82},a157f7ca-0e12-4821-a8c6-fafcdd3e2e82,47,Yankee Jim,yankee jim,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,1726.109322,1726.10932177614,,Northern California District,Applegate Field Office,Applegate Field Office,https://www.blm.gov/office/applegate-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Alturas,https://eplanning.blm.gov/Project-Home/?id=e567a393-a7f2-f011-8407-001dd80c29f3,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,43,brim-supplied-a157f7ca-0e12-4821-a8c6-fafcdd3e2e82,Polygon,1,False,True,Valid Geometry,6985316.59459428,11329.421938089405,6985316.59459428,11329.4219380894,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-bf4e6797-bbf1-4afe-825c-d142ebbcafb8,acec-9b03a4735ae0c5,{BF4E6797-BBF1-4AFE-825C-D142EBBCAFB8},bf4e6797-bbf1-4afe-825c-d142ebbcafb8,186,Yuha Basin,yuha basin,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,81579.449361,81579.44936069156,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-05,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,182,brim-supplied-bf4e6797-bbf1-4afe-825c-d142ebbcafb8,Polygon,1,False,True,Valid Geometry,330140318.58117026,87227.08283453128,330140318.58117,87227.0828345313,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
